Title,Company,Posted on,Location,Experience,Skills
Senior Product Marketing Manager,Savram AI,2025-07-11,Bengaluru,3-5 Years,"product marketing strategy, sales enablement content, compelling messaging creation, cross functional collaboration, production, ideas"
"Frontend Engineer, API Platform",Savram AI,2025-07-11,Bengaluru,2-4 Years,"reactjs development, typescript proficiency, api integration, ui/ux best practices, version control, docker, security, git, testing tools, debugging, github, problem solving"
Machine Learning Engineer Computer Vision & VLM,Savram AI,2025-07-11,Bengaluru,2-3 Years,"machine learning engineering, computer vision, vision language models, python & pytorch, data pipelines, fundamentals, cuda, docker, sql, git, debugging, rest, nosql, opencv"
GenAI App Developer,Savram AI,2025-07-11,Bengaluru,3-5 Years,"app development, ai model optimisation, llm architecture, api integration, python proficiency"
Reasoning - Back End - Infrastructure Engineer,Savram AI,2025-07-11,Bengaluru,3-5 Years,"kubernetes administration, cloud cost optimization, continuous deployment strategies, api gateway management, orchestration, security, devops, python, system architecture"
Reasoning AI Team - Back End - Security Engineer,Savram AI,2025-07-11,Bengaluru,3-5 Years,"zero trust architecture, certificate management, secrets management solutions, supply chain security, runtime security controls, isolation, validation"
Reasoning AI Team - Back End - Services & API Engineer,Savram AI,2025-07-11,Bengaluru,2-5 Years,"python development, api engineering, microservices architecture, event driven programming, secure data pipelines, rest, security"
Site Reliability Engineer- Application Specialisation,Savram AI,2025-07-11,Bengaluru,1-3 Years,"cloud infrastructure, ci/cd pipelines, containerization tools, system monitoring, security compliance, docker, git, iam, devops, debugging, github, problem solving"
Backend Engineer  AI & ML Specialization,Savram AI,2025-07-11,Bengaluru,2-5 Years,"backend development, python proficiency, ai model engineering, restful api design, data pipelines management, orchestration, docker, sql, database, git, devops, linux, debugging, github, problem solving, nosql, django, web technologies, unix"
GPU Infrastructure Engineer,Savram AI,2025-07-11,Bengaluru,2-5 Years,"gpu infrastructure management, cloud deployment expertise, model ci/cd pipelines, monitoring & logging tools, cuda, docker, git, github"
Frontend Engineer,Savram AI,2025-07-11,Bengaluru,1-5 Years,"reactjs development, typescript proficiency, api integration, ui/ux best practices, version control, docker, git, debugging, github, problem solving"
Backend Engineer - RAG & ML specialisation,Savram AI,2025-07-11,Bengaluru,2-5 Years,"python programming, restful apis, machine learning, database management, version control, orchestration, sql, docker, security, git, linux, debugging, github, problem solving, nosql, django, web technologies, unix"
Airports/Airlines Recruitment - Ground Staff & Cabin Crew,AI Aviation,2025-07-31,Ahmedabad,0-3 Years,"ground staff, air ticketing, cabin crew, airport jobs, air hostess, flight attendant"
AI Engineer - AI Lab,Godrej Consumer Products Ltd,2025-08-08,Mumbai,4-6 Years,"ai solution development, python proficiency, machine learning models, data preparation techniques, collaborative problem solving, git, api"
AI/ML ENGINEER (GEN AI),Apexon,2025-08-01,Bengaluru,6-9 Years,"python programming, ai development, gen ai models, machine learning frameworks, problem solving, algorithms, devops, data structures, c#, mobile, software developer"
AI/ML ENGINEER (AGENTIC AI),Apexon,2025-08-07,Bengaluru,6-9 Years,"python development, ai application design, problem solving ability, algorithms, devops, data structures, c#, mobile, software developer"
Hiring For Sr. AI ML (GEN AI) - Agentic AI,krazy mantra hr solutions,2025-08-06,Bengaluru,5-7 Years,"data science expertise, genai solutions, robotics frameworks, python programming, cloud technologies, git, postgresql, operating system, machine learning"
Director- AI,Wadhwani Foundation,2025-08-26,Delhi,5-8 Years,"generative ai development, predictive ai modeling, advanced prompt engineering, data science leadership, placement"
AI Engineer,TARGET,2025-08-25,Bengaluru,3-4 Years,"python programming, machine learning techniques, natural language processing, code quality assurance, cloud platforms familiarity, django"
AI Developer,IQVIA,2025-08-25,Pune,5-6 Years,"natural language processing, machine learning models, python programming, rest api development, statistical analysis, algorithms, sql, django, consultant"
AI Engineer,blue yonder,2025-08-20,France,1-5 Years,"ai engineering techniques, python backend development, model deployment pipelines, system optimization strategies, software engineering, machine learning, infrastructure"
AI Engineer,blue yonder,2025-08-20,France,1-5 Years,"ai engineering techniques, python backend development, model deployment pipelines, system optimization strategies, software engineering, machine learning, infrastructure"
"AI, Cloud",msg global solutions,2025-08-22,Bengaluru,3-5 Years,"cloud infrastructure, python programming, ci/cd pipelines, agile methodology, api development, rest, cloud services, github, java, devops"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Hyderabad,10-13 Years,"natural language processing, machine learning, artificial intelligence, opencv"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Chennai,3-6 Years,"python, architecture principles, learning algorithms"
AI Engineer,Bajaj Finserv Lending Ltd,2025-08-21,Pune,7-8 Years,"python development, azure devops management, database optimization, application architecture design, technical documentation, rest api, github, sql, docker, security, iam, debugging, mongodb, middleware, infrastructure"
AI Engineer,Zeta India,2025-08-08,Bengaluru,5-10 Years,"ai application development, team leadership, enterprise grade solutions, banking systems expertise, coordinator, coordination"
AI Filmmaker,LCX,2025-08-22,Liechtenstein,3-5 Years,"ai video editing, creative storytelling, video production, digital marketing familiarity, messaging, security"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Hyderabad,12-15 Years,"natural language processing, machine learning, artificial intelligence, opencv"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Hyderabad,12-15 Years,"artificial intelligence, data scientist, machine learning, ai development"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Delhi,1-3 Years,"architecture principles, algorithms necessary"
AI Developer,Information Services Group,2025-09-04,Bengaluru,5-9 Years,"microsoft technologies, information technology, data structures, api, c#, rest, kernel, machine learning, infrastructure, .net"
AI Engineers,Dignitas Digital,2025-08-11,Delhi,0-1 Years,"ai/ml concepts, python programming, deep learning frameworks, algorithms understanding, rest apis exposure, rdbms, nosql"
AI Developer,Pulsus Group LTD,2025-08-09,Hyderabad,3-5 Years,"python proficiency, machine learning, natural language processing, cloud deployment, data preprocessing, artificial intelligence, hadoop, big data"
AI Lead,ETHOS,2025-08-26,Bengaluru,5-9 Years,"artificial intelligence, san, python"
AI Engineer,Analytics Vidhya,2025-08-07,Thiruvananthapuram,3-6 Years,"c, artificial intelligence, apex, java, api, big data, image processing, python, nosql, scala, sql, elastic search, database, hadoop, c, natural language processing, microsoft azure, problem solving, machine learning, infrastructure, hdfs"
AI Engineer,Onit,2025-08-25,Pune,6-9 Years,"ai development, machine learning, natural language processing, python programming, bi, javascript, security, node.js"
AI Developer,5exceptions software solution pvt ltd indore,2025-08-20,Hyderabad,2-8 Years,"ai/ml development, data analysis, collaboration, deployment & maintenance, innovation, python, machine learning, big data"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Chennai,4-7 Years,"artificial intelligence, data scientist, machine learning, ai development"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Bengaluru,4-8 Years,"architecture principles, algorithms necessary"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Mumbai,2-3 Years,"architecture principles, algorithms necessary"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Delhi,0-3 Years,"algorithms, python, machine learning, artificial intelligence, consultant"
AI Developer,SEVEN CONSULTANCY,2025-08-19,Hyderabad,12-15 Years,"artificial intelligence, data scientist, machine learning"
AI Specialist,headhunters inc,2025-08-12,Bengaluru,5-8 Years,"artificial intelligence, machine learning, neural networks, ml ops, data modeling, python, natural language processing"
Generative AI,unitedhealth group information services,2025-08-14,Hyderabad,5-8 Years,"data science projects, machine learning models, natural language processing, cloud solutions deployment, python programming, algorithms, ds, data structures, software engineering, business environment, infrastructure"
AI Developer,Analytics Vidhya,2025-08-07,Delhi,5-8 Years,"algorithms, c, java, software packages, python, mobile, problem solving, machine learning, opencv"
Director - AI,CGI Information Systems and Management Consultants Pvt Ltd,2025-07-12,Canada,10-13 Years,"generative ai expertise, strategic leadership, ai solution architecture, intelligent systems delivery, enterprise ai application, cgi, director, artificial intelligence"
AI Architect,Adobe Systems Ltd,2025-07-12,Bengaluru,1-4 Years,"cloud computing, data ingestion, ml pipelines, kubernetes management, model optimization, orchestration, oss, sql, docker, apache, postgresql, devops, mysql, mongodb, python, solution architect, machine learning, javascript"
Research Engineer  Generative AI  AI Frontiers,Microsoft India Pvt Ltd,2025-08-27,Redmond,1-2 Years,"reinforcement learning, python programming, pytorch/jax framework, large language models, debugging distributed code, algorithms, cuda, orchestration, artificial intelligence, san"
"AI Software Solutions Engineer (AI Frameworks, Workloads)",Intel,2025-08-25,Bengaluru,5-6 Years,"ai frameworks design deep learning optimization pytorch framework expertise advanced c programming inference workloads profiling, algorithms, python, gcc, storage, machine learning, artificial intelligence, infrastructure"
"AI Software Solutions Engineer (AI Frameworks, Workloads)",Intel,2025-08-25,Bengaluru,10-15 Years,"ai frameworks development, deep learning inference, optimization techniques, algorithms, gcc, advanced c, storage, machine learning, artificial intelligence, infrastructure"
Cloud & AI Solution Engineer  AI Applications,Microsoft India Pvt Ltd,2025-08-15,San,1-4 Years,"ai applications development, cloud native architecture, technical consulting expertise, solution design & deployment, full stack development, information technology, security, java, san, python, kernel, .net"
Cloud & AI Solution Engineer  AI Applications,Microsoft India Pvt Ltd,2025-08-12,Seattle,6-8 Years,"ai applications development, full stack architecture, technical consulting, cloud native development, solution design & deployment, c, information technology, security, java, technology management, c#, san, python, github, kernel, node.js, infrastructure, .net"
Artificial Intelligence (AI) AI  Empowered Productivity Specialist,every media technologies pvt. ltd.,2025-08-28,Mumbai,1-4 Years,"ai tool proficiency, time management, content enhancement, task automation, appointments, internet"
Technical Architect  AI & Gen AI Specialization,Bosch Ltd,2025-08-25,Germany,1-4 Years,"ai expertise generative ai large language models cloud services mlops best practices, artificial intelligence, docker, security, java, devops, rest, python, machine learning, infrastructure"
Cloud & AI Solution Engineer - AI Applications,Microsoft India Pvt Ltd,2025-07-26,Canada,1-6 Years,"cloud native development, technical pre sales, ai application architecture, solution design, customer engagement, information technology, sql, database, technology management, postgresql, api, kernel"
"AI/ML Engineer   Gen AI, Python, NLP",unitedhealth group information services,2025-07-24,Hyderabad,5-9 Years,"python programming, data analysis techniques, machine learning models, natural language processing, data science, use cases, predictive analysis, macros"
Principal Research Engineer  Generative AI  AI Frontiers,Microsoft India Pvt Ltd,2025-08-27,Redmond,4-6 Years,"reinforcement learning, large language models, python development, pytorch/jax framework, multi agent systems, algorithms, cuda, orchestration, artificial intelligence, debugging, san"
Cloud & AI Solution Engineer  AI Applications,Microsoft India Pvt Ltd,2025-07-31,Greece,5-10 Years,"application modernization, cloud application development, technical consulting, paas services architecture, ai & ml expertise, information technology, spring, security, java, devops, python, github, cloud services, kernel, infrastructure, .net"
Senior AI Analyst (AI Trust and Integrity),Onit,2025-08-25,Pune,5-7 Years,"ai risk assessment, ethical compliance, python proficiency, vulnerability identification, data analysis tools, hr"
"Manager, AI Support",Google India Pvt Ltd,2025-09-04,Bengaluru,1-4 Years,"ai support management, cross functional leadership, stakeholder influence, performance metrics ownership, job posting, recruitment, workforce, decision making"
"Manager, AI Support",Google India Pvt Ltd,2025-09-03,Bengaluru,10-13 Years,"decision making, team management, ai/ml expertise, stakeholder influence, performance metrics, job posting, recruitment, workforce"
AI/ ML developers,WBC Software Lab,2025-09-02,Chennai,4-7 Years,"pytorch, data representation, appropriate datasets"
AI/ML Engg,Tech Mahindra Ltd,2025-09-02,Pune,6-10 Years,"backend development, ai/ml orchestration, generative ai expertise, data management, intent detection & nlu, sql, docker, senior software developer, devops, rest, python, adf, natural language processing, machine learning, cloud storage"
AI/ML ENGINEER,Apexon,2025-09-02,Bengaluru,5-8 Years,"ai/ml development, computer vision, data processing, python programming, cad analysis, devops, software engineering, docker, data extraction, security, mobile, pathway"
"Manager, AI Support",Google India Pvt Ltd,2025-09-02,Bengaluru,10-13 Years,"stakeholder influence, team leadership, problem solving, ai/ml expertise, job posting, recruitment, workforce, decision making"
GEN AI ENGINEER,Apexon,2025-09-01,Bengaluru,3-5 Years,"generative ai models, programming frameworks, prompt engineering, data privacy awareness, financial applications, security, devops, mobile"
